order_id,customer_id,order_date,product,quantity,amount
6060,609,2024-06-12,SMS Enterprise,1,674.05
6061,618,2024-07-22,SMS Enterprise,3,6639.75
6062,617,2024-08-22,SMS Basic,5,8375.76
6063,626,2024-08-02,SMS Basic,4,3197.14
6064,619,2024-10-28,SMS Enterprise,1,2349.86
6065,619,2025-02-03,SMS Basic,3,6704.85
6066,629,2024-06-25,SMS Pro,3,3798.26
6067,616,2024-10-19,SMS Enterprise,4,2299.73
6068,609,2024-07-25,SMS Basic,5,8586.55
6069,623,2024-07-24,SMS Basic,4,9116.59
6070,611,2024-12-19,SMS Basic,1,1991.5
6071,630,2024-05-17,SMS Pro,1,1175.73
6072,626,2024-06-04,SMS Pro,3,6557.08
6073,628,2024-12-22,SMS Enterprise,1,2444.99
6074,608,2024-03-09,SMS Pro,4,8192.25
6075,611,2024-05-17,SMS Enterprise,4,6839.83
6076,603,2024-04-06,SMS Pro,2,4653.73
6077,614,2025-01-14,SMS Pro,5,11171.89
6078,627,2024-01-29,SMS Enterprise,2,1262.47
6079,623,2024-09-16,SMS Pro,2,4122.07
6080,617,2024-10-18,SMS Basic,2,1771.05
6081,627,2024-04-12,SMS Basic,2,1132.28
6082,602,2024-07-03,SMS Enterprise,2,2095.91
6083,627,2024-08-25,SMS Enterprise,4,7083.28
6084,604,2024-12-14,SMS Basic,2,2489.87
6085,620,2024-08-16,SMS Basic,4,6695.04
6086,612,2024-06-25,SMS Basic,3,5993.77
6087,623,2024-02-16,SMS Pro,1,1273.13
6088,606,2024-10-19,SMS Basic,2,3589.52
6089,622,2024-04-15,SMS Pro,4,6106.25
6090,628,2025-02-03,SMS Enterprise,1,1448.19
6091,605,2024-11-27,SMS Basic,5,10508.65
6092,608,2024-05-09,SMS Enterprise,3,5776.44
6093,623,2024-11-25,SMS Pro,4,9163.86
6094,628,2024-06-27,SMS Pro,3,2809.25
6095,610,2024-12-12,SMS Enterprise,5,6471.53
6096,604,2024-01-04,SMS Enterprise,3,4868.74
6097,620,2024-11-07,SMS Pro,3,5606.48
6098,616,2024-02-02,SMS Pro,3,5343.57
6099,628,2024-05-21,SMS Pro,3,2630.16
6100,617,2025-01-26,SMS Basic,1,2110.86
6101,626,2024-11-03,SMS Pro,3,5584.53
6102,624,2024-01-14,SMS Enterprise,4,9979.75
6103,609,2024-08-02,SMS Pro,4,7893.86
6104,619,2024-12-28,SMS Enterprise,2,2372.67
6105,623,2024-04-23,SMS Enterprise,5,8883.14
6106,616,2024-12-09,SMS Pro,5,5501.95
6107,606,2024-12-02,SMS Enterprise,2,2175.14
6108,616,2024-03-06,SMS Enterprise,3,5851.12
6109,618,2025-01-25,SMS Basic,3,5426.61
6110,608,2024-06-30,SMS Basic,3,4022.84
6111,629,2024-06-18,SMS Pro,3,5013.42
6112,615,2024-03-01,SMS Pro,1,2232.79
6113,619,2024-10-24,SMS Enterprise,1,1444.44
6114,607,2024-09-13,SMS Basic,4,6238.71
6115,614,2024-01-28,SMS Basic,2,4969.39
6116,611,2024-07-28,SMS Enterprise,4,3145.79
6117,628,2025-01-01,SMS Basic,1,1475.16
6118,621,2024-03-31,SMS Pro,1,509.43
6119,609,2024-04-17,SMS Basic,5,10144.84
6120,616,2025-01-25,SMS Basic,2,3457.92
6121,621,2024-08-07,SMS Pro,4,9722.62
6122,613,2024-01-03,SMS Basic,5,4494.14
