order_id,customer_id,order_date,product,quantity,amount
8078,806,2024-05-12,SMS Basic,5,12082.38
8079,820,2024-10-15,SMS Enterprise,1,2257.02
8080,824,2024-12-04,SMS Pro,1,933.19
8081,820,2024-08-29,SMS Pro,2,1877.46
8082,814,2024-11-03,SMS Basic,5,10704.53
8083,806,2024-11-15,SMS Enterprise,5,5145.21
8084,824,2024-12-17,SMS Pro,4,6772.27
8085,803,2024-04-27,SMS Pro,4,3057.71
8086,801,2024-04-13,SMS Enterprise,5,9343.68
8087,827,2024-03-17,SMS Enterprise,1,854.84
8088,829,2024-11-10,SMS Enterprise,1,2255.51
8089,818,2024-09-14,SMS Basic,1,1464.48
8090,805,2024-11-04,SMS Enterprise,1,2293.94
8091,825,2024-12-13,SMS Enterprise,4,6176.35
8092,812,2024-01-23,SMS Enterprise,5,6789.56
8093,826,2024-09-03,SMS Pro,3,5034.29
8094,824,2025-01-24,SMS Enterprise,5,3477.17
8095,805,2024-05-10,SMS Pro,2,4640.34
8096,803,2024-05-25,SMS Enterprise,5,6586.47
8097,807,2024-01-03,SMS Enterprise,1,1655.97
8098,804,2024-09-23,SMS Basic,4,7236.37
8099,823,2024-06-10,SMS Pro,3,2139.5
8100,814,2024-11-29,SMS Enterprise,3,3067.82
8101,818,2024-08-04,SMS Enterprise,3,5171.28
8102,822,2024-07-22,SMS Basic,4,6416.84
8103,818,2024-09-04,SMS Basic,3,4854.56
8104,816,2024-05-09,SMS Pro,5,5943.56
8105,823,2024-07-22,SMS Enterprise,2,4420.0
8106,822,2024-03-01,SMS Enterprise,2,2786.38
8107,823,2024-03-23,SMS Basic,2,3033.37
8108,826,2024-06-22,SMS Enterprise,5,9470.57
8109,823,2024-01-27,SMS Basic,4,9716.56
8110,801,2024-02-16,SMS Basic,4,9406.89
8111,814,2024-02-15,SMS Basic,3,2830.62
8112,803,2024-11-07,SMS Basic,4,9445.48
8113,813,2024-11-10,SMS Enterprise,5,5364.69
8114,820,2024-01-30,SMS Basic,4,5511.78
8115,807,2024-12-02,SMS Enterprise,3,2668.48
8116,826,2024-11-02,SMS Enterprise,5,9484.5
8117,820,2024-03-27,SMS Enterprise,1,1219.48
8118,821,2024-01-01,SMS Basic,1,2493.63
8119,825,2024-07-23,SMS Pro,4,5243.61
8120,807,2024-09-22,SMS Basic,1,2338.35
8121,818,2024-05-25,SMS Enterprise,5,11650.09
8122,812,2024-06-26,SMS Pro,2,3425.45
8123,807,2024-08-20,SMS Pro,5,2546.51
8124,806,2024-07-27,SMS Enterprise,1,1617.26
8125,817,2024-05-30,SMS Pro,1,2105.88
8126,809,2024-10-02,SMS Enterprise,3,5665.15
8127,813,2024-10-15,SMS Pro,2,4029.89
8128,825,2024-08-22,SMS Enterprise,4,9172.19
8129,828,2024-01-15,SMS Pro,1,1015.64
8130,813,2024-11-20,SMS Basic,2,4200.65
8131,814,2024-06-29,SMS Enterprise,5,2597.23
8132,827,2024-05-14,SMS Basic,3,2058.06
8133,822,2025-01-18,SMS Pro,1,1609.1
8134,806,2024-08-31,SMS Pro,3,2811.4
8135,819,2024-05-17,SMS Basic,2,2996.0
8136,807,2024-04-30,SMS Enterprise,2,4490.97
8137,807,2024-04-27,SMS Basic,2,4345.34
8138,812,2024-03-20,SMS Basic,1,2340.38
8139,822,2024-12-05,SMS Pro,5,2566.24
8140,828,2024-10-04,SMS Basic,4,4969.57
