order_id,customer_id,order_date,product,quantity,amount
14105,1411,2024-05-19,SMS Basic,5,10511.86
14106,1416,2024-08-06,SMS Basic,3,6273.91
14107,1421,2024-06-03,SMS Enterprise,3,4097.46
14108,1418,2024-06-09,SMS Basic,4,5218.41
14109,1420,2024-09-20,SMS Pro,5,4306.01
14110,1401,2024-11-17,SMS Enterprise,5,11127.1
14111,1419,2024-09-12,SMS Basic,4,4143.49
14112,1421,2024-09-29,SMS Enterprise,4,9477.09
14113,1424,2024-11-16,SMS Basic,5,4506.48
14114,1415,2024-03-16,SMS Basic,2,3985.73
14115,1425,2024-06-02,SMS Pro,4,4549.23
