order_id,customer_id,order_date,product,quantity,amount
16051,1611,2024-04-05,SMS Basic,2,1312.88
16052,1620,2024-05-12,SMS Enterprise,1,1367.6
16053,1601,2024-01-03,SMS Pro,1,526.61
16054,1621,2024-09-01,SMS Pro,4,8950.24
16055,1624,2024-11-04,SMS Enterprise,4,4422.4
16056,1627,2024-11-11,SMS Pro,4,8437.13
16057,1603,2024-03-05,SMS Basic,1,881.6
16058,1627,2024-01-09,SMS Enterprise,2,4436.05
16059,1607,2024-09-03,SMS Enterprise,2,3598.96
16060,1614,2024-11-16,SMS Enterprise,2,1344.37
16061,1625,2024-08-25,SMS Basic,4,5375.03
16062,1604,2024-03-26,SMS Basic,4,9710.93
16063,1616,2024-01-11,SMS Pro,5,4926.3
16064,1610,2024-10-18,SMS Pro,1,1167.7
16065,1604,2024-11-18,SMS Enterprise,4,9835.9
16066,1628,2024-09-10,SMS Enterprise,5,8458.4
16067,1618,2024-05-28,SMS Basic,4,5197.44
16068,1617,2024-10-29,SMS Enterprise,5,11852.81
16069,1629,2024-09-06,SMS Basic,1,1556.62
16070,1614,2024-10-22,SMS Pro,5,3135.11
16071,1629,2024-11-27,SMS Pro,4,2935.53
16072,1620,2024-11-26,SMS Pro,4,7580.12
16073,1601,2024-03-23,SMS Pro,2,2876.96
16074,1615,2024-04-28,SMS Enterprise,2,3350.63
16075,1622,2024-06-22,SMS Enterprise,4,3049.27
16076,1610,2025-01-05,SMS Enterprise,4,9678.43
16077,1627,2024-12-10,SMS Enterprise,3,6275.84
16078,1626,2024-03-23,SMS Enterprise,2,2129.83
16079,1624,2024-02-14,SMS Enterprise,4,3032.77
16080,1607,2024-03-21,SMS Enterprise,4,2807.23
16081,1614,2024-09-09,SMS Pro,2,1837.73
16082,1602,2024-01-10,SMS Pro,3,3642.26
16083,1606,2024-03-30,SMS Enterprise,1,2113.63
16084,1611,2024-08-08,SMS Basic,5,4766.9
16085,1618,2024-04-24,SMS Pro,3,7461.98
16086,1626,2024-06-30,SMS Basic,5,5174.91
16087,1605,2024-12-19,SMS Enterprise,5,9194.86
16088,1623,2024-01-26,SMS Pro,4,9701.18
16089,1625,2024-02-26,SMS Basic,5,8596.56
16090,1628,2024-02-22,SMS Enterprise,1,1514.61
16091,1606,2024-11-18,SMS Basic,2,4643.94
16092,1606,2025-01-07,SMS Pro,4,8095.72
16093,1616,2025-01-10,SMS Basic,2,3588.37
16094,1611,2024-03-11,SMS Basic,2,2756.43
16095,1614,2025-01-28,SMS Basic,2,4339.25
16096,1616,2024-06-23,SMS Pro,5,4212.62
16097,1609,2024-07-09,SMS Enterprise,4,4885.15
16098,1622,2024-05-05,SMS Basic,5,6717.22
16099,1608,2024-03-11,SMS Pro,4,9344.16
16100,1629,2024-08-22,SMS Enterprise,3,7162.44
16101,1615,2024-03-15,SMS Basic,5,11936.43
16102,1603,2024-06-22,SMS Pro,4,9855.56
16103,1606,2024-08-10,SMS Basic,4,8073.54
16104,1622,2024-11-24,SMS Basic,5,3078.1
16105,1621,2024-12-31,SMS Enterprise,5,12226.61
16106,1614,2024-07-24,SMS Enterprise,5,11235.46
16107,1624,2025-01-15,SMS Pro,3,1547.41
16108,1609,2024-09-27,SMS Enterprise,2,3801.18
16109,1615,2024-11-25,SMS Basic,5,8743.6
16110,1620,2024-11-29,SMS Pro,3,6826.05
16111,1626,2024-11-28,SMS Pro,2,4523.9
16112,1603,2024-01-19,SMS Enterprise,3,3839.96
16113,1624,2025-01-13,SMS Basic,5,12419.24
16114,1610,2024-04-19,SMS Basic,5,8017.86
16115,1617,2024-06-23,SMS Enterprise,2,1093.69
16116,1629,2024-10-03,SMS Enterprise,3,2948.04
16117,1625,2024-06-04,SMS Enterprise,4,9895.64
16118,1604,2025-01-09,SMS Basic,3,3058.54
16119,1617,2024-06-30,SMS Basic,1,2013.12
16120,1604,2024-08-17,SMS Pro,5,9868.59
16121,1615,2024-06-22,SMS Basic,5,8155.97
16122,1629,2024-11-17,SMS Enterprise,5,10944.96
16123,1608,2024-06-28,SMS Pro,3,5501.53
16124,1627,2025-01-01,SMS Enterprise,2,3857.4
16125,1617,2025-01-12,SMS Basic,1,1155.69
16126,1619,2024-04-08,SMS Pro,4,2783.9
16127,1623,2024-08-05,SMS Pro,1,684.5
16128,1614,2024-03-07,SMS Pro,2,2784.66
16129,1612,2024-12-12,SMS Enterprise,4,6705.92
16130,1617,2025-02-02,SMS Pro,3,5005.82
16131,1621,2024-08-04,SMS Pro,4,7853.74
16132,1614,2024-03-24,SMS Basic,5,3771.24
16133,1623,2024-08-22,SMS Basic,5,11132.72
16134,1604,2024-12-21,SMS Basic,4,5786.84
16135,1624,2024-03-21,SMS Enterprise,3,7030.18
