order_id,customer_id,order_date,product,quantity,amount
5073,521,2025-01-25,SMS Enterprise,1,1120.34
5074,514,2025-01-08,SMS Basic,1,988.96
5075,530,2024-08-10,SMS Basic,4,6898.37
5076,502,2024-06-07,SMS Enterprise,2,1477.77
5077,523,2024-03-11,SMS Enterprise,1,827.67
5078,512,2024-09-24,SMS Enterprise,3,2501.78
5079,505,2025-01-18,SMS Pro,1,2042.86
5080,501,2024-06-20,SMS Pro,3,4643.13
5081,509,2024-12-30,SMS Enterprise,1,1492.3
5082,517,2024-07-03,SMS Basic,4,8874.88
5083,506,2024-07-07,SMS Basic,3,6139.97
5084,529,2024-10-20,SMS Enterprise,1,956.81
5085,517,2024-01-02,SMS Basic,1,989.1
5086,516,2024-07-05,SMS Pro,2,1715.84
5087,528,2024-01-19,SMS Enterprise,4,3796.12
5088,508,2024-08-01,SMS Enterprise,3,3127.55
5089,503,2024-10-19,SMS Pro,1,1504.08
5090,529,2024-01-27,SMS Basic,2,4217.35
5091,502,2024-07-24,SMS Basic,4,8928.26
5092,525,2024-06-08,SMS Pro,1,1606.18
5093,501,2024-07-07,SMS Basic,3,4882.84
5094,510,2025-01-13,SMS Enterprise,2,2855.71
5095,519,2024-09-09,SMS Basic,5,10104.82
5096,508,2024-03-18,SMS Basic,4,2191.28
5097,518,2024-06-26,SMS Enterprise,1,2401.98
5098,501,2025-01-23,SMS Enterprise,4,8792.05
5099,524,2024-06-06,SMS Basic,2,3119.26
5100,508,2024-08-02,SMS Pro,1,2445.12
5101,505,2024-12-30,SMS Pro,1,587.8
5102,508,2024-09-23,SMS Pro,3,4250.75
5103,524,2024-02-13,SMS Enterprise,1,1510.86
5104,521,2024-07-20,SMS Basic,5,8178.21
5105,514,2024-12-05,SMS Basic,2,2166.7
5106,528,2024-06-10,SMS Pro,3,3408.35
5107,509,2024-04-29,SMS Basic,2,1544.45
5108,525,2024-10-26,SMS Basic,2,1422.63
5109,515,2024-08-26,SMS Pro,4,2965.89
5110,512,2025-01-29,SMS Basic,4,4466.46
5111,509,2024-03-02,SMS Basic,2,4230.39
5112,510,2024-12-26,SMS Enterprise,5,2903.3
5113,527,2024-06-16,SMS Basic,1,1922.31
5114,512,2024-07-21,SMS Enterprise,1,1854.37
5115,509,2024-03-30,SMS Basic,4,8836.81
5116,518,2025-01-18,SMS Enterprise,2,1378.9
5117,504,2024-03-12,SMS Basic,1,623.34
5118,525,2024-04-23,SMS Basic,2,4294.69
5119,512,2024-12-17,SMS Enterprise,1,1664.65
5120,509,2024-02-08,SMS Basic,1,895.5
5121,521,2024-08-15,SMS Basic,1,2310.16
5122,527,2024-06-18,SMS Basic,1,2384.56
5123,502,2024-03-27,SMS Enterprise,4,8573.48
5124,513,2024-09-11,SMS Basic,4,7465.7
5125,506,2024-06-30,SMS Basic,2,2099.93
5126,515,2024-03-17,SMS Basic,5,8691.77
5127,508,2024-11-27,SMS Pro,4,5295.94
5128,518,2024-09-02,SMS Basic,1,1059.55
5129,505,2024-08-02,SMS Basic,5,4991.48
5130,526,2024-10-05,SMS Basic,4,8255.33
5131,512,2024-09-02,SMS Enterprise,4,4752.27
