order_id,customer_id,order_date,product,quantity,amount
13059,1302,2024-10-02,SMS Basic,2,4141.97
13060,1316,2024-09-20,SMS Basic,1,2290.16
13061,1324,2024-08-15,SMS Enterprise,5,5759.72
13062,1307,2025-01-17,SMS Enterprise,3,2880.38
13063,1304,2024-06-15,SMS Basic,1,974.24
13064,1314,2024-04-12,SMS Pro,2,1294.12
13065,1319,2024-09-05,SMS Basic,4,3159.53
13066,1330,2024-11-08,SMS Pro,2,2549.32
13067,1305,2024-08-22,SMS Enterprise,2,3528.08
13068,1309,2024-04-13,SMS Pro,2,1128.38
13069,1319,2024-01-31,SMS Pro,2,1444.44
13070,1315,2024-08-22,SMS Pro,2,4041.36
13071,1308,2024-05-31,SMS Enterprise,2,4158.19
13072,1321,2024-11-09,SMS Basic,5,12201.36
13073,1328,2024-04-27,SMS Basic,4,8855.79
13074,1316,2024-04-20,SMS Enterprise,4,8695.91
13075,1309,2024-01-08,SMS Enterprise,4,7889.43
13076,1308,2024-05-06,SMS Pro,4,6635.74
13077,1329,2024-10-29,SMS Basic,5,11482.52
13078,1314,2024-01-23,SMS Basic,4,7867.81
13079,1317,2024-01-18,SMS Pro,5,6443.2
13080,1326,2024-12-22,SMS Basic,4,5962.28
13081,1303,2024-10-12,SMS Basic,4,9599.47
13082,1305,2024-07-02,SMS Pro,2,3590.56
13083,1303,2024-01-09,SMS Pro,3,2470.82
13084,1315,2024-10-19,SMS Enterprise,5,2744.13
13085,1315,2024-08-25,SMS Basic,4,3479.57
13086,1328,2024-07-08,SMS Enterprise,4,7631.22
13087,1301,2024-11-17,SMS Basic,4,9147.48
13088,1311,2024-09-28,SMS Basic,3,4055.41
13089,1309,2024-12-23,SMS Enterprise,5,8252.29
13090,1307,2024-12-16,SMS Basic,5,11308.47
13091,1324,2024-01-29,SMS Enterprise,3,6827.87
13092,1304,2024-07-15,SMS Pro,4,6953.07
13093,1312,2024-07-06,SMS Basic,5,9548.74
13094,1318,2024-12-29,SMS Basic,2,4925.01
13095,1308,2024-10-03,SMS Basic,4,7899.04
13096,1325,2024-10-24,SMS Enterprise,2,4012.69
13097,1325,2024-04-25,SMS Pro,3,6887.6
13098,1317,2024-12-14,SMS Pro,3,1826.76
13099,1312,2024-06-25,SMS Pro,4,6011.6
13100,1327,2024-03-03,SMS Pro,5,9283.08
13101,1318,2024-05-29,SMS Pro,5,6181.46
13102,1322,2024-12-20,SMS Basic,2,4567.61
13103,1315,2024-02-14,SMS Basic,4,9183.57
13104,1310,2024-02-09,SMS Basic,2,2103.77
13105,1323,2024-03-16,SMS Pro,2,4499.97
13106,1317,2024-11-17,SMS Basic,3,3999.22
13107,1322,2024-10-04,SMS Basic,4,4773.6
13108,1315,2025-01-12,SMS Enterprise,1,1083.03
13109,1303,2024-01-12,SMS Basic,5,8946.72
13110,1314,2024-10-23,SMS Pro,3,4416.89
13111,1322,2024-12-22,SMS Enterprise,5,6952.56
13112,1310,2024-10-17,SMS Basic,3,2530.42
13113,1309,2024-04-26,SMS Pro,3,7324.34
13114,1325,2024-01-25,SMS Basic,3,3206.29
13115,1306,2024-11-12,SMS Basic,5,5352.47
13116,1306,2024-12-28,SMS Enterprise,2,1645.02
13117,1304,2024-01-22,SMS Pro,5,3764.74
13118,1309,2024-07-08,SMS Basic,2,3249.95
13119,1302,2024-12-06,SMS Pro,3,2387.67
13120,1315,2024-10-03,SMS Basic,5,5515.6
13121,1330,2024-01-13,SMS Pro,4,8148.15
13122,1315,2024-06-12,SMS Basic,1,2440.3
13123,1318,2024-09-16,SMS Pro,3,4343.46
13124,1310,2025-01-21,SMS Enterprise,2,4198.3
13125,1324,2024-08-14,SMS Pro,1,1963.28
13126,1329,2024-01-21,SMS Basic,5,3668.76
13127,1301,2024-07-24,SMS Enterprise,2,2783.89
13128,1303,2024-06-16,SMS Basic,5,8913.13
13129,1319,2024-09-26,SMS Basic,3,2674.29
13130,1303,2024-10-02,SMS Pro,1,2451.68
13131,1313,2024-04-09,SMS Pro,3,5119.03
