order_id,customer_id,order_date,product,quantity,amount
18061,1813,2025-01-19,SMS Enterprise,5,6242.66
18062,1817,2024-08-25,SMS Basic,3,5774.92
18063,1817,2024-12-21,SMS Pro,4,5790.07
18064,1819,2024-07-24,SMS Enterprise,5,8997.37
18065,1807,2024-04-22,SMS Basic,4,8905.35
18066,1813,2024-04-21,SMS Pro,4,9109.67
18067,1819,2024-03-21,SMS Pro,3,4803.31
18068,1805,2025-01-19,SMS Basic,3,4167.03
18069,1812,2024-04-27,SMS Enterprise,1,1430.51
18070,1820,2024-06-21,SMS Pro,4,5740.41
18071,1814,2024-07-07,SMS Pro,3,3138.12
18072,1801,2024-04-01,SMS Pro,2,2062.5
18073,1803,2024-07-02,SMS Basic,3,6555.62
18074,1817,2024-10-06,SMS Enterprise,1,2071.75
18075,1830,2024-04-26,SMS Basic,1,642.7
18076,1802,2024-10-06,SMS Basic,3,2679.88
18077,1811,2024-05-08,SMS Pro,3,2643.85
18078,1820,2024-03-11,SMS Enterprise,5,11623.83
18079,1801,2025-01-29,SMS Pro,3,6433.85
18080,1826,2024-07-25,SMS Pro,5,10078.06
18081,1801,2024-08-29,SMS Enterprise,5,12392.75
18082,1805,2024-07-22,SMS Basic,2,3893.34
18083,1807,2024-08-30,SMS Basic,5,8370.04
18084,1818,2025-01-22,SMS Pro,4,4725.28
18085,1803,2024-06-09,SMS Basic,4,8161.05
18086,1823,2024-08-01,SMS Basic,4,5599.78
18087,1818,2024-01-16,SMS Pro,2,3310.03
18088,1805,2024-06-05,SMS Enterprise,1,1499.6
18089,1822,2024-06-30,SMS Pro,2,2676.59
18090,1822,2025-01-20,SMS Pro,5,5496.37
18091,1819,2024-01-12,SMS Enterprise,1,2344.29
18092,1805,2024-06-18,SMS Enterprise,5,11637.52
18093,1819,2024-07-19,SMS Pro,2,4794.77
18094,1803,2024-09-30,SMS Pro,2,2899.11
18095,1811,2024-10-18,SMS Pro,3,2059.45
18096,1804,2024-12-11,SMS Enterprise,2,1128.24
18097,1823,2024-11-04,SMS Pro,1,873.38
18098,1803,2024-07-16,SMS Pro,2,1932.16
18099,1822,2024-09-25,SMS Basic,4,2459.63
18100,1817,2024-01-06,SMS Basic,3,6658.24
18101,1814,2024-07-19,SMS Basic,1,758.28
18102,1814,2024-09-01,SMS Enterprise,1,1277.99
18103,1829,2024-04-15,SMS Basic,2,2239.03
18104,1827,2024-12-29,SMS Enterprise,4,3270.25
18105,1819,2024-06-07,SMS Enterprise,2,3009.9
18106,1822,2024-08-22,SMS Pro,2,1029.77
18107,1805,2024-08-16,SMS Basic,4,6838.79
18108,1808,2024-09-26,SMS Pro,5,11292.39
18109,1815,2024-08-24,SMS Enterprise,1,1974.58
18110,1810,2024-11-26,SMS Pro,3,5701.9
18111,1823,2024-06-01,SMS Pro,5,10734.3
18112,1828,2024-03-30,SMS Pro,2,1718.31
18113,1820,2025-01-10,SMS Pro,4,5077.32
18114,1822,2024-04-03,SMS Enterprise,5,3455.34
18115,1823,2024-01-23,SMS Basic,2,2095.11
18116,1821,2024-10-02,SMS Pro,1,1896.09
18117,1824,2024-04-21,SMS Pro,4,9939.12
18118,1818,2024-03-03,SMS Pro,1,2010.79
18119,1817,2025-01-27,SMS Pro,4,5607.49
18120,1809,2024-04-16,SMS Enterprise,1,1424.33
18121,1803,2024-11-23,SMS Enterprise,4,5049.24
18122,1824,2024-07-23,SMS Basic,4,2302.2
